content,label
不是输掉了吗？我看到12:8，我还以为稳了呢。去喂鸡了。完美评论区jee孝子都蹦出来了。虽然我不喜欢这个人，不过赢了是好事，结果输了吗？,2
饱了，真的饱了，天天被人喂史,2
能给我家玩宝宝气成这样,2
白菜对队伍的伤害不是数值足以体现的。真的,1
我发现每次回家局的最后一回合都是pee先空波大的[藏狐],2
你如何保证新来的狙比jee强？ 更弱的话你担不担责？,2
jee破了处男之后越来越菜了,2
藏住就赢了，非得丢道具，丢还丢不好,1
早就说白菜不行了，除了偶尔打打神经枪，一点老将的底蕴都没有，赶紧滚吧，赶紧换个新人,0
看到他妈早上天都亮了就看这个,1
烟确实丢呲了，但这颗丢呲的烟其实本来是能影响对面的，虽然奥特曼跳拉的时候看到了白菜，可以混烟把他混死，但左上角的汉堡他不一定看得到，就算看到了在烟里扫转也太变态了,2
几个赛点握不住，一到关键时刻就懦就墨迹就不注重细节,2
如同国足一样臭,2
机会是自己给的，白菜已经浪费了太多太多的机会，真的找人换吧,2
真的蠢啊，双包点你拉扯一下会死？这么优秀的双重交叉白菜晃一下让汉堡接不行吗？为什么时间都快到了就是非要急着直架去对枪啊我操，生怕对面补不上枪吗我操，怎么会有这么蠢的操作啊。,1
遥遥领先,2
这道具真的蠢,1
说一千道一万，还是菜。,2
@宿星之海 @低客的黑刁,3
"看了一下图三数据，tmd指挥数据最高，这打条毛啊。前面还说莫思雨的rt上了排行榜还靠前，现在就直接睡着了呗，然后白菜就纯开送。jee我不喷他，因为前两张图发挥确实还可以，步枪很惊艳，打狙的时候拿了关键人头，但是也空了关键枪。

tmd干脆让蛋复出得了，把jee狙击下了去打步枪，然后白菜赶紧下岗。实在不行，青训里面拉个人上来磨练一下呗，faze不也是把雨神下了，然后找雅各布来，这两天都越打越好了。

这比赛看完绝逼红温的，本来12-8拿赛点了，到最后14-16输了，合着拿完赛点以后就拿2分呗，让对面拿了7分，这玩条毛，还是最熟的小镇，对面还是最菜的液体，直接解散得了。

说实话我严重怀疑是不是队里有人bet了？打液体这种神人队都能输，但是打小蜜蜂就能打得很焦灼。

最后想了想，天禄Bo1的时候就初见端倪了，只能说不冤，想想后面还有猎鹰看。行吧，心情平复了一半。我是昨天刚天黑就睡觉了，凌晨醒过来看比赛，现在睡不着了，那些熬夜看的真粉丝，估计要难受死了。",1
把jee封印在stage2，世界上还是好白菜多啊,2
这波不是吃菜就是真脑子有包  最后一波了看见手里还有道具就想全丢出去 臭毛病烂完了,
还好我五点十分左右熬不住睡着了，不然真要气死了,1
再别说了，银行业一样一样有有有也会有h&#39;y&#39;hui&#39;t&#39;y&#39;r&#39;s&#39;c&#39;dn,2
这最后一局真的搞啊，就10s包点俩个ct打三个t好歹换一个啊,1
这个“拉完了”绝妙双关,2
怎么能换人能，国内没有好的狙！国内没有好的步枪！国内没有好的指挥！不能换，就应该组这套阵容到老，话说小菊学有英语的想法嘛，,2
这烟扔大力点砸对面掉血我都算这俩有作用????,2
神人a区，同时扔一雷一烟不就告诉对面我包点明牌俩个等着来干呗，本来白菜杀了naf能把汉堡做成暗面的，这个包点交叉是没问题的对面还要提防大小坑枪线，这俩道具真是此地无银三百两,2
根本没关注这届比赛，结果都能知道这逆天烟接雷，说实话听对面大脚步不给道具躲着阴c+来都是稳赢的局[笑哭],2
a队打液体玩出不应该小溪了,2
可惜了，早早地睡了，没看到这么大一坨屎。,2
没积分咯好捏没积分咯好捏没积分咯好捏,2
别人在脸上了给两个道具暴露位置，烟都丢远了还给个近点雷炸一下给别人看??,2
我是看不懂为什么两个人要一起丢道具，就算丢了道具为什么还要都藏住，对面大脚板你丢道具不换位置的？换一个位置买一个都比两个人同时丢道具不换位置被齐刷刷的秒两个好吧。最后结局挺符合天禄的信了一辈子道具结果被自己的道具搞了，火车第四局莫思雨打默认知道对面绿通压到近点了就给了一颗闪然后走了也不知道是怎么和白菜说的能那样死的,1
逆天白菜两个人一起暴露位置，还是丢雷炸自己人,2
我这个评论看来是纯是想多了 以为有交流，结果是白菜纯把雷弄呲了，害了自己和队友,2
不吃sm,1
这就是你们说的头号主播机机爆吗？[思考],2
还得是天tyloo这路边拯救我作业，第一个放1-3的果然是这b样，还有人放晋级是真敢啊[笑哭],2
好烟配好雷 舒服~~[星星眼],2
我真的很好奇，这种有优势后，进攻狙是队伍决定让jee起的，还是他想玩，然后队伍同意起的！整个队伍是不是已经疯掉了！怎么打到赛点的！不就是爆蛋打b点，tl点里的人根本守不住！一直选择保枪吗？？？！为什么拿到赛点后，突然就开始连续起进攻狙，放慢自己的节奏呀！啊！啊！没发现哪怕没有钱，也能打进去吗？！       被追到加时了，然后第一把继续爆蛋一波赢了！然后立马又起进攻狙，我真的服了！ 我不想批评选手，但是真的很神人！熬夜看比赛真的有福了！,2
思危思变思退[汤圆],2
虽败犹荣,2
熬夜看到现在真给我气晕了,2
我不行了，不是不能接受滚蛋，以这么丑陋的方式滚蛋是真的恶心坏了,1
jee进攻起ju没啥毛病，有终结比赛的大杀器为何不用只是他这把进攻ju操作太蠢了双架树位两把给闪还不提前背闪像个傻子一样站上面还不愿意走，白菜太马了葬送一把jy要摸烟在书房还静什么步呢？最后一把两个人不知道在干嘛天梯都不带那么玩的，来个b?都知道拖时间赢了两人直架丢道具暴露位置，告诉三个土匪我在这快来干我，太bt了这队伍已经疯了，太蠢了打的,0
[吃瓜],2
图二不是暴打了吗？被翻了？,2
真得换白菜了给老将一个体面的结局吧,2
赶紧解散吧，整个队伍打的臭不可闻,1
我的理解，汉堡给烟没问题，只是有点呲，有点慢了，正常来说应该是给这个烟，T看见烟肯定会下二楼包，然后白菜炸烟，汉堡忍者位杀包匪加时，结果确实汉堡烟给慢给呲了，把位置暴露出来，但其实还好，白菜这个雷确实屎中屎，不仅把自己的视线给挡了没1S都没拖住，还把烟给炸开，让奥特曼扫转了,2
这就是cncs，永远虽败犹荣,2
"讲道理对面也准了照常来说 就算这些道具都失误也随便补一个的至少 但是就是对面突然锁上了[笑哭]怎么说呢,你给机会对面也抓住了",2
液体打个天禄这么费劲第三阶段也是一轮游了,2
yysy，不怎么看cs觉得这个jee挺抽象的，给我一种不打简单枪的感觉，空枪好多直架和架过点，空了repeek出去反而杀人了，但是对面补上枪，1换1有什么用,2
玩大哥骗吃骗喝这一块,2
那天刷了一晚上的银行业，爽,2
当时心脏难受的差点过去,2
抖音天才少年吗？别看白菜在职业赛场菜的不行，但是他能在魔王S炸鱼，要换也是还青训队员，不是什么随便拉一个天梯的人来就行,2
不就是2-3回家变成1-3回家吗？可惜在哪[doge],2
国产剧情，还好我昨晚灵机一动早睡了，要不又得被折磨,2
炸雷把直架的白菜坑了是最抽象的,2
液体也太拉了,2
纯路人，cn的csgo最好成绩是哪一次,3
为什么听到了转点声音a点那两个还在缩包点里，小菊一说转了直接封a1烟去大坑包点交叉不是赢面很大么，为什么要缩包点里啊，烟丢不好，道具丢不好，大坑包点a1烟就算最后接不完也不会是1打3的局面啊,2
jee感觉步枪真有油啊，他的小场面先生性格注定了容易空关键狙，而且天禄这连输主要还是步枪手太软了，小菊也不是把把c偶尔来把大的，莫思雨白菜更是轮流p，反正明年也没比赛打了，破而后立换人吧,2
原本以为今年冠军赛cn瓦送了个大的，没想到cncs也不逞多让[捂脸],2
我就想说白菜是救过天禄老板的命吗？打的这么拉，还不换？[尴尬],1
吃了不能开挂的亏[笑哭],2
[嗑瓜子]已经习惯了，19年到现在，基本上每次都是这样，看着好像是进步了，差距更小了，每次都是虽败犹荣 可惜的输，每次都是“差的是战术细节，枪法还是可以的”，但就是无法像蒙古那样质的飞跃，无法更进一步，要么就是无法维持蜜月期那种状态和成绩（裂变天地夺冠），蜜完之后拉回来,2
在烟里挂机都赢了,2
天禄需要的是白菜退役，jee转步枪，买个狙击手,2
中国老头爆了,2
还好没直播看,2
看了demo，这个a1烟极限刚刚好封住，但也因为是极限封住的所以被白菜的雷炸了一个大缺口，刚好看清包点，然后这颗雷还产生了单向黑烟，白菜这什么都看不到，但是奥特曼看包点是一点没有影响，汉堡没有拉出去是因为被雷炸聋了听不到，奥特曼扫转是有心理预期的，因为汉堡丢烟在箱子上露脚步了,3
作为老鼠美我觉得我有资格评价小夫，当他开始锁击杀时一般意味着他想下一把了。如果你的人生里阿努比斯之夜和银行业之业都熬大夜到凌晨都看过的话，你干什么都会成功,2
大早上的看得我犯恶心了，最后都打的什么玩意[藏狐],1
你pee回家局也是比毒液高，毒液除了打个hun其他全红还能吹比pee厉害啊，pee在菜也是中国队现在第一狙[滑稽],1
虽说我们观众也不是什么顶级水平，但看这些臭鱼烂虾职业队比赛真是折磨啊，以后直接开始传奇组的比赛吧[喜极而泣],2
"这颗雷扔好了的作用：减速匪，拖时间，让匪的低速拉不快更好接。
这颗雷扔呲成这样的话：黑烟挡白菜视线，炸开一小块烟让奥特曼看清包点，暴露包点两个人（如果只扔烟，匪会以为白菜上箱子了，烟是白菜扔的），给奥特曼减速帮急停了（本来奥特曼飞过来是不准的，雷给减速帮急停了）。
其实就是包点两个人尿了，糯了。正常架枪交叉就能拿下跑第一个的包匪，对面没时间清包点捡包下包。但是两个人都糯了，都选择丢道具。唯一能输的答案被找到了。[辣眼睛]",2
结果明年还是一样追着看[喜极而泣],2
一勾一打都赢了,2
白菜才是最该被喷的，玩成这样我说实话如果是我的话我都没脸继续打职业了,1
哈哈??白菜换钟king赢了,2
老子4点开始看第一张图赢了感觉还有机会就看下去了 结果看到第二张图选出来个逼火车我就知道完了 就前面比赛就打过火车这张图了 只能说打的一坨屎啥配合都没有小菊永远单走没配合 红楼梯永远不丢闪不抢不看 永远盯着那个b打 又打不进去 火车一输我直接气的电脑一关去睡觉了 现在来看还好留了一点时间睡觉 不然我真的一天都要炸 我只能说cncs谁爱看谁看吧,1
哈哈哈 为什么你的视频标题都是 各种看傻,2
额。。。我看好多人在喷 有些人又不在喷。我这里有一个很好的例子，如果这5个人里面有一个人5-20，但是他在11-12的时候1v5绝境完成残局拖入加时了，那这个人还得挨喷么...？（虽然我知道他如果不是5-20甚至都已经结束比赛了，那可以稍微宽松点，8-19这种...）我对喷不喷不做评价，因为每个人都有失误 可能决定胜负的就看最后一回合，其他回合关注的不多。JEE确实最后一分一枪没中太显眼了。。。然后就是包点[大哭],2
不如不丢烟，真的，这个情况鬼晓得你包点这时候还能藏两个,2
不是白菜这个雷诗人啊,1
下次遇到这种情况，答应我，好好睡一觉，好吗,2
@FBIVANS @BadBlackerHei @GomoberAy @可爱喵你别管 @凤凰花苑张起成 @翻江鼠蛋黄派 @Destiny小流年 @dtlisir2,3
只空关键枪,2
只空致命枪,2
最后一波真真气笑了,2
看吐了，为什么最后这两个道具丢的像c+一样，没有交流的来了，这波包点不漏信息或者脚下扔颗烟挂机都赢了，对面根本来不及把点搜完,1
亚洲剧情,2
所以这雷到底是啥意思，为啥往这个奇怪的地方扔，是准备自雷吗？,2
汉堡的选择给烟是没问题的 但是烟给呲了 位置暴露了也不是坏事 小夫选择转点就说明他觉得a包空虚 这个时候包点漏了信息是有可能给液体a点最后一个人在死角的信息的 所以白菜那个位置直架很有优势 但是白菜丢个神雷 血没炸多少也没减速到人还挡自己视野 纯在犯罪,2
8-12我就知道要先质疑[笑哭],2
退役开播，新人摸奖不就是cncs未来,2
打到7点左右了吧！真是的。,2
2026年的天禄新粉丝们你们准备好了吗？今年韭菜长势喜人，希望明年再接再厉[笑哭],2
把玩大哥都看破防 我觉着也不用看录播了[笑哭],2
今年下半年优先级就该放到最后的，所有比赛都不当人,1
我一开始还想这液体的炸烟雷怎么扔的这么及时，结果原来是这白菜帮对面炸的烟，这是人啊我真服了,1
看麻了已经，玩出还能喊出来也算他能吃解说这碗饭,2
[无语]没想到能这么输,2
还好从来不粉中国队，每次一看到好哥们看cncs比赛看到脑溢血然后给我发wx喷中国队，我就发现自己的选择完全正确,2
